order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY07640,2018-11-29,18:59:09,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 4), ('Shrimp', 4), ('Pasta', 4)]",560.0,-37.813268,144.9702721,0,8.481,12.5914746
ORDJ09249,2018-11-11,18:28:43,Dinner,TP,"[('Salmon', 9), ('Shrimp', 6), ('Fish&Chips', 10), ('Pasta', 9)]",1290.5,-37.8153719,145.0090574,0,11.731,16.5967135
ORDC10660,2018-03-11,10:11:49,Breakfast,NS,"[('Cereal', 4), ('Eggs', 4), ('Pancake', 5)]",293.25,-37.823958,144.9825495,0,9.271,16.1645359
ORDI00684,2018-09-07,16:16:54,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 4), ('Shrimp', 6), ('Pasta', 7)]",820.5,-37.8204535,144.9769006,0,8.88,15.2756117
ORDX04452,2018-02-16,09:31:16,Breakfast,BK,"[('Pancake', 5), ('Eggs', 2)]",165.25,-37.8056849,144.9280772,0,10.937,16.0476074
ORDA07390,2018-08-15,15:26:11,Lunch,,"[('Steak', 2), ('Fries', 2), ('Salad', 8), ('Burger', 8)]",499.6,-37.8090155,144.9837022,0,,11.1799244
ORDC05713,2018-06-07,13:14:21,Lunch,,"[('Fries', 10), ('Steak', 9)]",525.0,-37.8253418,144.9713857,0,9.227,14.9689853
ORDJ05977,2018-12-15,19:29:34,Dinner,TP,"[('Shrimp', 4), ('Pasta', 5), ('Fish&Chips', 7)]",598.5,-37.8060937,144.959426,0,8.995,14.5798058
ORDA07094,2018-09-25,16:47:19,Dinner,,"[('Fish&Chips', 4), ('Pasta', 2), ('Salmon', 4)]",359.0,-37.801495,144.9675869,0,7.624,14.7468718
ORDZ10270,2018-06-28,13:54:55,Lunch,NS,"[('Burger', 1), ('Salad', 3)]",82.6,-37.8145363,144.9390453,0,9.872,15.1248502
ORDK08552,2018-07-29,14:55:46,Lunch,BK,"[('Fries', 10), ('Chicken', 8), ('Steak', 10), ('Burger', 1), ('Salad', 4)]",925.8,-37.8121156,144.9737584,0,6.772,14.9138358
ORDZ06558,2018-03-28,10:42:15,Breakfast,NS,"[('Cereal', 7), ('Eggs', 3)]",213.0,-37.8144465,144.9619518,0,8.188,13.2595045
ORDB07262,2018-04-06,11:02:32,Breakfast,,"[('Pancake', 8), ('Coffee', 10), ('Eggs', 10), ('Cereal', 9)]",678.0,-37.8226922,144.9335329,0,10.181,12.2913746
ORDJ07000,2018-01-19,08:30:25,Breakfast,TP,"[('Cereal', 5), ('Eggs', 5)]",215.0,-37.8006036,144.9738547,0,10.113,12.5611093
ORDC04919,2018-05-06,12:03:22,Lunch,,"[('Chicken', 9), ('Fries', 1), ('Burger', 7), ('Steak', 2), ('Salad', 7)]",727.4,-37.8019359,144.9708643,0,,13.8814738
ORDJ04607,2018-03-23,10:42:15,Breakfast,TP,"[('Pancake', 6), ('Cereal', 7), ('Coffee', 4), ('Eggs', 7)]",476.5,-37.8207565,144.9848213,0,9.095,11.1191834
ORDX02245,2018-04-19,11:32:57,Breakfast,BK,"[('Pancake', 8), ('Eggs', 5)]",304.0,-37.8043975,144.9419878,0,9.326,14.414454979502898
ORDC07906,2018-09-16,16:37:10,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 9), ('Pasta', 8)]",846.0,-37.8041379,144.983392,0,7.513,14.9221664
ORDX01724,2018-01-14,08:20:16,Breakfast,BK,"[('Eggs', 7), ('Pancake', 1), ('Cereal', 2), ('Coffee', 7)]",272.75,-37.8055704,144.9271411,1,10.853,9.6411345
ORDI02226,2018-03-11,10:11:49,Breakfast,NS,"[('Cereal', 2), ('Pancake', 8), ('Eggs', 5), ('Coffee', 8)]",406.0,-37.8026507,144.9634616,0,6.947,14.0532109
ORDA01568,2018-01-20,08:30:25,Breakfast,BK,"[('Pancake', 5), ('Eggs', 1)]",143.25,-37.8068551,144.9583409,0,7.89,15.360603
ORDB06917,2018-11-03,18:08:27,Dinner,TP,"[('Fish&Chips', 6), ('Salmon', 10), ('Pasta', 3), ('Shrimp', 5)]",972.5,-37.8112406,144.9519554,0,9.115,15.0866116
ORDY04815,2018-02-27,09:51:32,Breakfast,TP,"[('Pancake', 2), ('Coffee', 5)]",86.0,-37.8001434,144.9502837,0,10.194,12.7415645
ORDA09327,2018-06-13,13:24:30,Lunch,,"[('Burger', 5), ('Salad', 4), ('Fries', 8), ('Chicken', 3)]",415.8,-37.8125779,144.9492853,0,8.774,14.524848
ORDB03402,2018-11-01,18:08:27,Dinner,TP,"[('Shrimp', 7), ('Salmon', 8)]",706.0,-37.814727,144.9539234,0,8.688,12.8655059
ORDK08376,2018-09-21,16:37:10,Dinner,BK,"[('Shrimp', 9), ('Pasta', 2), ('Fish&Chips', 3), ('Salmon', 8)]",974.0,-37.8090417,144.9295415,0,10.678,17.3697312
ORDJ06071,2018-11-19,18:38:52,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 5), ('Pasta', 1), ('Salmon', 6)]",683.5,-37.8099114,144.994597,0,10.56,14.501884754333451
ORDY04566,2018-11-08,18:18:35,Dinner,TP,"[('Salmon', 10), ('Pasta', 3), ('Shrimp', 9), ('Fish&Chips', 4)]",1118.5,-37.809247,144.9836651,0,9.626,13.721240937325836
ORDK04824,2018-09-26,16:47:19,Dinner,BK,"[('Pasta', 4), ('Shrimp', 9), ('Salmon', 7), ('Fish&Chips', 3)]",988.0,-37.8152387,144.9753145,0,6.666,13.1554057
ORDK00875,2018-01-23,08:40:33,Breakfast,,"[('Coffee', 3), ('Cereal', 1), ('Pancake', 8), ('Eggs', 7)]",391.5,-37.8190066,144.9541055,0,,13.7060768
ORDC00249,2018-03-21,10:32:06,Breakfast,NS,"[('Cereal', 6), ('Eggs', 10), ('Pancake', 5)]",467.25,-37.8130001,144.9599442,0,8.05,13.4389477
ORDK02154,2018-05-06,12:03:22,Lunch,BK,"[('Fries', 3), ('Burger', 9), ('Steak', 9)]",720.0,-37.8163549,144.9657444,0,7.616,15.6875102
ORDB02610,2018-12-14,19:29:34,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 2), ('Pasta', 9)]",425.5,-37.8172419,144.93174,0,10.821,14.7311663
ORDA09309,2018-08-26,15:46:28,Lunch,BK,"[('Burger', 10), ('Steak', 5), ('Fries', 6)]",607.0,-37.820921,144.9688934,0,7.785,16.2062683
ORDJ02996,2018-08-25,15:46:28,Lunch,TP,"[('Steak', 5), ('Burger', 4), ('Chicken', 10), ('Salad', 10)]",841.0,-37.8129111,145.0117771,0,12.252,16.4483345
ORDZ09958,2018-06-13,13:24:30,Lunch,NS,"[('Steak', 3), ('Fries', 2)]",159.0,-37.7992575,144.9895341,0,8.072,13.5857913
ORDX04105,2018-09-07,16:16:54,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 10)]",728.0,-37.8204553,144.9769294,0,7.204,14.058672
ORDI07808,2018-12-19,19:39:43,Dinner,,"[('Pasta', 5), ('Salmon', 2), ('Fish&Chips', 5)]",394.5,-37.8148928,144.9375485,0,,16.311062
ORDY08805,2018-09-12,16:27:02,Dinner,,"[('Pasta', 7), ('Salmon', 4), ('Shrimp', 5)]",626.5,-37.8215382,144.9671453,0,,12.0361853
ORDC01010,2018-04-12,11:22:49,Breakfast,NS,"[('Coffee', 3), ('Pancake', 1), ('Eggs', 5)]",156.75,-37.8099666,144.9645969,0,7.416,12.5190355
ORDK01213,2018-06-18,13:34:38,Lunch,BK,"[('Steak', 5), ('Salad', 2), ('Burger', 2)]",321.4,-37.822897,144.9713977,0,7.837,14.0890671
ORDY02086,2018-05-01,11:53:14,Breakfast,TP,"[('Pancake', 3), ('Eggs', 4), ('Cereal', 10), ('Coffee', 3)]",393.25,-37.8089746,144.9501386,0,9.445,11.8065626
ORDI07640,2018-03-06,10:01:41,Breakfast,NS,"[('Cereal', 7), ('Pancake', 4), ('Coffee', 8)]",304.0,-37.8133401,144.9515444,0,8.586,13.5311528
ORDA04351,2018-03-23,10:42:15,Breakfast,BK,"[('Pancake', 3), ('Coffee', 3), ('Eggs', 1), ('Cereal', 8)]",285.25,-37.8208646,144.9846952,0,6.433,10.8247652
ORDB06815,2018-04-20,11:32:57,Breakfast,TP,"[('Pancake', 10), ('Coffee', 1), ('Cereal', 9)]",439.0,-37.82524,144.994083,0,9.689,11.7821045
ORDY05571,2018-04-19,11:32:57,Breakfast,,"[('Pancake', 1), ('Coffee', 9), ('Cereal', 6)]",217.75,-37.813274,144.9737564,0,,11.578556
ORDI06671,2018-03-03,10:01:41,Breakfast,NS,"[('Cereal', 7), ('Coffee', 4), ('Eggs', 10), ('Pancake', 1)]",421.25,-37.8238216,144.9902251,0,9.623,16.952259
ORDK00355,2018-11-18,18:38:52,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 5), ('Salmon', 5), ('Shrimp', 6)]",806.5,-37.8038661,144.9641243,0,7.579,16.4110466
ORDI10601,2018-12-21,19:39:43,Dinner,NS,"[('Salmon', 10), ('Pasta', 4), ('Fish&Chips', 7), ('Shrimp', 3)]",927.0,-37.8024366,144.9919913,0,8.146,14.3148526
ORDA02773,2018-06-02,13:04:13,Lunch,BK,"[('Chicken', 8), ('Burger', 2), ('Salad', 5), ('Fries', 3)]",440.0,-37.817559,144.9667103,0,7.49,15.6255415
ORDI09855,2018-01-03,08:00:00,Breakfast,NS,"[('Eggs', 5), ('Pancake', 10), ('Cereal', 3)]",415.5,-37.8134657,144.9408574,1,9.523,7.1057656
ORDA01658,2018-09-08,16:16:54,Dinner,BK,"[('Fish&Chips', 5), ('Pasta', 8), ('Salmon', 8), ('Shrimp', 2)]",831.0,-37.8209853,144.9767008,0,7.257,16.71008642832983
ORDI09304,2018-09-15,16:27:02,Dinner,NS,"[('Salmon', 6), ('Pasta', 4), ('Fish&Chips', 10), ('Shrimp', 8)]",1138.0,-37.8057555,144.9560244,0,7.933,15.8142896
ORDI06949,2018-07-24,14:45:38,Lunch,NS,"[('Burger', 8), ('Salad', 4), ('Chicken', 9)]",604.8,-37.7995415,144.9634403,0,6.853,12.1608832
ORDC10916,2018-01-30,08:50:42,Breakfast,NS,"[('Pancake', 9), ('Eggs', 6), ('Coffee', 9)]",417.75,-37.7994435,144.9890606,0,7.981,12.9725666
ORDJ06063,2018-07-28,14:55:46,Lunch,TP,"[('Fries', 5), ('Steak', 4), ('Chicken', 4)]",368.0,-37.8212612,144.9577952,0,7.957,13.0627206
ORDX10466,2018-12-05,19:09:17,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 2), ('Salmon', 10), ('Pasta', 9)]",835.5,-37.8002511,144.9597986,0,8.287,15.2451435
ORDC04718,2018-06-15,13:24:30,Lunch,NS,"[('Fries', 6), ('Salad', 3)]",123.6,-37.8073234,144.9975737,0,8.984,14.48302324400411
ORDX07345,2018-07-22,14:35:29,Lunch,BK,"[('Chicken', 8), ('Salad', 10), ('Steak', 10), ('Fries', 4)]",926.0,-37.808695,144.9480783,0,8.953,17.426422225846697
ORDK10670,2018-09-25,16:47:19,Dinner,,"[('Shrimp', 2), ('Salmon', 8), ('Pasta', 1), ('Fish&Chips', 10)]",813.5,-37.8197258,144.9696551,0,,13.7576367
ORDI05724,2018-09-28,16:57:27,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 5), ('Pasta', 7)]",777.5,-37.8093011,144.9494765,0,8.721,14.703341288751181
ORDC02353,2018-08-07,15:16:03,Lunch,NS,"[('Steak', 5), ('Fries', 8)]",321.0,-37.8108099,145.0140735,0,10.735,16.2464596
ORDK07026,2018-12-12,19:29:34,Dinner,BK,"[('Fish&Chips', 5), ('Pasta', 10), ('Salmon', 4)]",614.0,-37.8231848,144.9880665,0,6.353,13.4756444
ORDA00372,2018-10-14,17:27:53,Dinner,BK,"[('Shrimp', 9), ('Pasta', 7), ('Salmon', 5), ('Fish&Chips', 2)]",953.5,-37.8239161,144.9836785,0,6.769,15.9307588
ORDC03918,2018-07-12,14:15:12,Lunch,NS,"[('Chicken', 3), ('Salad', 7)]",216.4,-37.8164772,145.0042998,0,10.328,16.0285247
ORDY10838,2018-01-13,08:20:16,Breakfast,,"[('Cereal', 8), ('Coffee', 5), ('Eggs', 5)]",315.5,-37.8139388,144.9395703,1,10.171,6.6693509
ORDX03991,2018-06-18,13:34:38,Lunch,,"[('Burger', 6), ('Chicken', 1), ('Steak', 6), ('Salad', 6), ('Fries', 2)]",615.2,-37.823541,144.9713033,0,,14.5644056
ORDK02755,2018-01-26,08:40:33,Breakfast,BK,"[('Coffee', 5), ('Cereal', 1), ('Eggs', 2)]",102.5,-37.799482,144.9805857,0,6.828,11.4200811
ORDI04567,2018-07-31,14:55:46,Lunch,NS,"[('Fries', 4), ('Burger', 10)]",358.0,-37.8228944,144.9556604,0,9.595,14.7757571
ORDY05311,2018-07-28,14:55:46,Lunch,TP,"[('Chicken', 8), ('Steak', 3), ('Burger', 7)]",608.0,-37.8237043,144.9825536,0,8.651,13.70071540414151
ORDY10867,2018-10-01,16:57:27,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 3), ('Pasta', 8)]",487.0,-37.8126215,144.9738143,0,8.702,12.6578909
ORDK07091,2018-09-16,16:37:10,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 8)]",643.0,-37.813532,144.9410007,0,9.606,19.3528927
ORDJ08606,2018-08-14,15:26:11,Lunch,TP,"[('Steak', 10), ('Burger', 2), ('Fries', 1)]",524.0,-37.8120284,144.9722133,0,8.757,12.7905028
ORDA07046,2018-09-16,16:27:02,Dinner,BK,"[('Fish&Chips', 4), ('Shrimp', 9)]",626.0,-37.814807,144.9726604,0,6.917,16.3755008
ORDZ10491,2018-06-15,13:24:30,Lunch,NS,"[('Salad', 4), ('Steak', 10), ('Burger', 5)]",673.8,-37.8219029,144.9690112,0,8.87,14.4142567
ORDX06180,2018-07-20,14:35:29,Lunch,BK,"[('Fries', 2), ('Burger', 3), ('Steak', 6), ('Salad', 7)]",507.4,-37.8161096,144.9527874,0,8.65,14.624937935013406
ORDI10446,2018-10-03,17:07:36,Dinner,,"[('Pasta', 6), ('Fish&Chips', 9), ('Shrimp', 6), ('Salmon', 6)]",1050.0,-37.802525,144.9631473,0,,12.7995643
ORDY01755,2018-07-07,14:05:04,Lunch,TP,"[('Salad', 4), ('Steak', 6)]",338.8,-37.8200286,144.9582187,0,7.887,13.4024595
ORDA09473,2018-07-22,14:35:29,Lunch,BK,"[('Steak', 10), ('Fries', 9)]",558.0,-37.8126386,144.9735827,0,6.836,15.170076855435363
ORDX10805,2018-01-22,08:40:33,Breakfast,BK,"[('Cereal', 9), ('Eggs', 5), ('Coffee', 7)]",351.5,-37.8124985,144.9729088,0,6.864,11.642112144407076
ORDK10438,2018-10-29,17:58:18,Dinner,,"[('Salmon', 10), ('Fish&Chips', 9), ('Shrimp', 4), ('Pasta', 8)]",1161.0,-37.8174195,144.9619198,0,,14.843721
ORDB09181,2018-04-30,11:53:14,Breakfast,,"[('Pancake', 4), ('Cereal', 9)]",286.0,-37.8064925,144.9518085,0,9.505,11.7456925
ORDI00667,2018-09-25,16:47:19,Dinner,NS,"[('Salmon', 7), ('Shrimp', 1), ('Pasta', 9), ('Fish&Chips', 6)]",798.5,-37.8016961,144.9436348,0,8.74,14.6879627
ORDK02631,2018-03-10,10:11:49,Breakfast,BK,"[('Pancake', 6), ('Eggs', 6), ('Coffee', 6), ('Cereal', 10)]",532.5,-37.8232786,144.9784947,0,7.165,14.8590423
ORDB06889,2018-06-07,13:14:21,Lunch,TP,"[('Steak', 8), ('Burger', 9), ('Chicken', 1)]",671.0,-37.8038828,144.964318,0,9.415,12.856809903445871
ORDX10356,2018-02-05,09:10:59,Breakfast,,"[('Coffee', 2), ('Eggs', 2), ('Cereal', 4), ('Pancake', 1)]",167.25,-37.8192236,144.9611303,0,,12.6553042
ORDK03716,2018-02-04,09:00:50,Breakfast,BK,"[('Pancake', 10), ('Cereal', 4), ('Coffee', 4), ('Eggs', 3)]",422.5,-37.8006057,144.9329271,0,10.399,18.0480067
ORDZ10479,2018-02-09,09:10:59,Breakfast,NS,"[('Eggs', 9), ('Coffee', 9)]",265.5,-37.8147838,144.9688593,0,7.875,12.914542877341209
ORDX07011,2018-01-31,09:00:50,Breakfast,BK,"[('Pancake', 1), ('Eggs', 8), ('Cereal', 10), ('Coffee', 10)]",485.25,-37.8233476,144.9891577,0,6.255,11.489114
ORDC04424,2018-04-02,10:52:23,Breakfast,NS,"[('Cereal', 6), ('Coffee', 6), ('Eggs', 3)]",237.0,-37.8131968,144.9512921,0,8.591,13.918093
ORDI09262,2018-10-08,17:17:44,Dinner,,"[('Fish&Chips', 5), ('Pasta', 5), ('Shrimp', 2)]",420.5,-37.8146754,144.9577519,0,,14.2792307
ORDI09684,2018-11-02,18:08:27,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 9), ('Salmon', 10), ('Shrimp', 9)]",1266.0,-37.8258485,145.0196697,0,12.334,18.4125061
ORDC01960,2018-11-11,18:28:43,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 8)]",658.0,-37.8030898,144.9612977,0,7.192,15.2545896
ORDI02457,2018-09-12,16:27:02,Dinner,NS,"[('Pasta', 1), ('Shrimp', 10), ('Fish&Chips', 10)]",917.5,-37.8232964,144.969899,0,8.986,14.7255605
ORDC06236,2018-11-03,18:08:27,Dinner,NS,"[('Shrimp', 5), ('Fish&Chips', 1), ('Pasta', 5)]",442.5,-37.8031667,145.0044974,0,9.345,17.3671679
ORDB06351,2018-10-06,17:07:36,Dinner,,"[('Shrimp', 9), ('Fish&Chips', 2), ('Salmon', 6), ('Pasta', 2)]",857.0,-37.8260718,144.9841964,0,9.174,15.2811083
ORDA11084,2018-04-08,11:12:40,Breakfast,BK,"[('Cereal', 3), ('Coffee', 4), ('Pancake', 5)]",214.25,-37.8251121,144.9452339,0,9.66,17.1676393
ORDK00829,2018-04-12,11:22:49,Breakfast,BK,"[('Eggs', 6), ('Coffee', 6)]",177.0,-37.8135033,144.9617899,0,7.788,12.5746293
ORDZ01074,2018-08-31,15:56:37,Lunch,NS,"[('Chicken', 7), ('Fries', 2), ('Steak', 9), ('Salad', 9), ('Burger', 3)]",900.8,-37.8164835,144.9558359,0,8.745,14.7378736
ORDX00604,2018-04-02,10:52:23,Breakfast,BK,"[('Eggs', 3), ('Pancake', 5), ('Coffee', 3), ('Cereal', 5)]",314.75,-37.8151363,144.9521833,0,8.61,13.608200929978684
ORDK04544,2018-09-03,16:06:45,Dinner,,"[('Fish&Chips', 4), ('Pasta', 4), ('Shrimp', 3)]",412.0,-37.8147037,144.9355276,0,10.229,17.5858044
ORDK10621,2018-01-26,08:50:42,Breakfast,BK,"[('Cereal', 2), ('Coffee', 1), ('Pancake', 3)]",122.25,-37.8083441,144.9790533,0,6.01,10.1761268
ORDI01662,2018-03-28,10:42:15,Breakfast,NS,"[('Coffee', 7), ('Cereal', 8), ('Pancake', 4), ('Eggs', 7)]",471.5,-37.8143237,144.9616137,0,8.188,13.4741689
ORDC03875,2018-05-23,12:43:56,Lunch,NS,"[('Fries', 5), ('Burger', 5), ('Steak', 5)]",440.0,-37.8145754,144.9843249,0,8.673,14.3929381
ORDK09831,2018-08-08,15:16:03,Lunch,BK,"[('Fries', 5), ('Salad', 6)]",163.2,-37.8062167,144.9414976,0,9.546,15.2555241
ORDC09433,2018-06-24,13:44:47,Lunch,NS,"[('Salad', 3), ('Chicken', 10)]",371.6,-37.8071519,144.9880175,0,8.131,15.617410183390696
ORDC03924,2018-11-30,18:59:09,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 6), ('Pasta', 7)]",689.5,-37.8154544,144.9665483,0,8.077,14.3798741
ORDI02203,2018-12-19,19:39:43,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 7), ('Pasta', 8)]",627.0,-37.8211755,144.9549802,0,9.435,15.430105954150992
ORDA07702,2018-10-14,17:27:53,Dinner,,"[('Fish&Chips', 6), ('Pasta', 2)]",265.0,-37.8108133,144.9385349,0,9.953,19.4427432
ORDA00015,2018-06-09,13:14:21,Lunch,BK,"[('Burger', 2), ('Salad', 2), ('Chicken', 7), ('Fries', 1), ('Steak', 9)]",737.4,-37.7998375,144.9889029,0,6.135,14.3085554
ORDY02243,2018-11-06,18:18:35,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 9), ('Shrimp', 4), ('Pasta', 5)]",1037.5,-37.8132527,144.9625511,0,8.148,12.485918066300941
ORDX04944,2018-04-07,11:02:32,Breakfast,,"[('Coffee', 8), ('Eggs', 10), ('Pancake', 2), ('Cereal', 4)]",412.5,-37.8227021,145.0076149,0,,11.9916413
ORDJ07804,2018-02-14,09:21:07,Breakfast,TP,"[('Coffee', 6), ('Pancake', 2), ('Cereal', 9), ('Eggs', 4)]",370.5,-37.8064508,144.9594605,0,8.963,11.884818
ORDA06286,2018-06-13,13:24:30,Lunch,,"[('Burger', 2), ('Salad', 3)]",113.6,-37.8050751,144.9715944,0,,12.7032802
ORDZ07386,2018-07-27,14:45:38,Lunch,NS,"[('Burger', 5), ('Fries', 9), ('Steak', 2), ('Chicken', 1)]",385.0,-37.7995965,144.9695882,0,6.247,12.1509545
ORDA08650,2018-02-14,09:21:07,Breakfast,BK,"[('Cereal', 1), ('Coffee', 3), ('Pancake', 9), ('Eggs', 5)]",371.75,-37.8234639,144.9701092,0,7.981,12.895938
ORDZ03488,2018-10-01,17:07:36,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 7)]",623.0,-37.8040983,144.9334214,0,10.016,15.804527
ORDK08045,2018-04-04,11:02:32,Breakfast,BK,"[('Cereal', 2), ('Eggs', 8), ('Coffee', 9), ('Pancake', 3)]",358.25,-37.8214425,144.9450779,0,9.553,14.9970244
ORDI00243,2018-07-24,14:45:38,Lunch,,"[('Steak', 9), ('Fries', 3)]",441.0,-37.7993484,144.9846436,0,,13.0629324
ORDA06597,2018-07-28,14:55:46,Lunch,,"[('Chicken', 2), ('Salad', 4), ('Fries', 2), ('Burger', 2), ('Steak', 5)]",443.8,-37.8126415,144.9597181,0,,16.1475173
ORDK10963,2018-06-28,13:54:55,Lunch,BK,"[('Burger', 5), ('Steak', 8), ('Fries', 10), ('Salad', 2), ('Chicken', 1)]",701.4,-37.7999938,144.97483,0,7.24,13.0883308
ORDX02408,2018-06-25,13:44:47,Lunch,BK,"[('Burger', 2), ('Salad', 5)]",148.0,-37.8242403,144.9831735,0,7.007,12.7799457
ORDA07428,2018-12-26,19:49:51,Dinner,BK,"[('Pasta', 8), ('Salmon', 10)]",630.0,-37.8134054,144.9385376,0,9.881,17.5125728
ORDC01676,2018-11-22,18:49:00,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 9), ('Pasta', 7), ('Salmon', 10)]",1457.5,-37.8113535,144.9731957,0,7.447,12.8238402
ORDC07337,2018-05-10,12:13:31,Lunch,NS,"[('Steak', 7), ('Burger', 9)]",594.0,-37.8031069,144.9510516,0,8.129,12.999565
ORDJ00431,2018-01-06,08:10:08,Breakfast,TP,"[('Cereal', 9), ('Pancake', 4), ('Eggs', 1), ('Coffee', 10)]",383.0,-37.8047597,144.9537634,1,9.497,6.271283
ORDJ05694,2018-10-13,17:27:53,Dinner,TP,"[('Salmon', 3), ('Fish&Chips', 1), ('Pasta', 2)]",213.0,-37.8206648,144.9566673,0,8.025,14.1563264
ORDB05087,2018-09-15,16:27:02,Dinner,TP,"[('Salmon', 8), ('Shrimp', 9)]",814.0,-37.8102031,144.9937946,0,10.468,16.0580827
ORDA00917,2018-08-15,15:26:11,Lunch,BK,"[('Steak', 3), ('Burger', 9), ('Salad', 4), ('Fries', 9)]",590.8,-37.8084748,144.9786563,0,6.037,11.677033
ORDB07375,2018-10-17,17:38:01,Dinner,,"[('Pasta', 9), ('Fish&Chips', 9), ('Shrimp', 10)]",1102.5,-37.815142,144.9749158,0,8.502,12.6911742
ORDC05724,2018-02-14,09:21:07,Breakfast,NS,"[('Cereal', 3), ('Coffee', 10)]",138.0,-37.823736,144.9761444,0,9.119,14.1820296
ORDB06051,2018-07-03,14:05:04,Lunch,TP,"[('Salad', 9), ('Steak', 1), ('Chicken', 9)]",487.8,-37.8114868,144.9645604,0,8.42,11.8160386
ORDA08312,2018-05-15,12:23:39,Lunch,BK,"[('Fries', 8), ('Steak', 2), ('Salad', 6)]",289.2,-37.803438,144.9534492,0,8.386,14.4046669
ORDX01073,2018-10-01,16:57:27,Dinner,BK,"[('Salmon', 5), ('Shrimp', 10), ('Pasta', 1), ('Fish&Chips', 2)]",842.5,-37.8247065,144.9531984,0,9.183,16.069703
ORDZ00363,2018-04-10,11:12:40,Breakfast,NS,"[('Pancake', 8), ('Coffee', 10), ('Cereal', 2), ('Eggs', 6)]",443.0,-37.8050708,144.9723422,0,6.863,11.8384192
ORDB06315,2018-10-04,17:07:36,Dinner,TP,"[('Pasta', 6), ('Salmon', 2), ('Fish&Chips', 5), ('Shrimp', 7)]",800.0,-37.808675,144.9423368,0,10.021,14.3125814
ORDY08087,2018-05-26,12:43:56,Lunch,,"[('Burger', 3), ('Steak', 6), ('Salad', 2), ('Fries', 4)]",445.4,-37.8033282,144.994517,0,11.163,15.381466
ORDI10301,2018-05-24,12:43:56,Lunch,NS,"[('Salad', 1), ('Steak', 4), ('Chicken', 10), ('Fries', 9)]",625.2,-37.8231627,144.9790985,0,8.933,14.4168379
ORDC04515,2018-09-12,16:27:02,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 4), ('Shrimp', 8)]",847.0,-37.7997424,144.9920191,0,8.248,14.5494924
ORDJ09186,2018-11-12,18:28:43,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 6), ('Pasta', 6), ('Salmon', 10)]",1039.0,-37.8186777,144.959515,0,7.832,12.221803027570314
ORDI01717,2018-06-14,13:24:30,Lunch,NS,"[('Steak', 2), ('Fries', 3), ('Salad', 2), ('Chicken', 3), ('Burger', 1)]",287.4,-37.8003684,144.967071,0,6.459,11.5884684
ORDZ07744,2018-07-14,14:25:21,Lunch,NS,"[('Steak', 5), ('Burger', 9), ('Fries', 5), ('Salad', 4), ('Chicken', 2)]",696.8,-37.8185898,144.9991671,0,10.051,17.6307329
ORDX05940,2018-12-19,19:39:43,Dinner,,"[('Pasta', 1), ('Salmon', 1), ('Fish&Chips', 10)]",418.5,-37.8143317,144.9359226,0,10.155,16.8300669
ORDA00728,2018-11-28,18:59:09,Dinner,BK,"[('Shrimp', 6), ('Salmon', 7), ('Fish&Chips', 10), ('Pasta', 8)]",1181.0,-37.8094102,144.9727199,0,6.688,13.7466179
ORDC02310,2018-03-29,10:52:23,Breakfast,NS,"[('Eggs', 6), ('Cereal', 4)]",216.0,-37.8033329,144.9703395,0,7.236,12.3801686
ORDX05883,2018-07-10,14:15:12,Lunch,BK,"[('Burger', 9), ('Salad', 9), ('Chicken', 8), ('Fries', 8)]",785.8,-37.8326512,144.9903468,0,8.032,13.966259881676512
ORDK09278,2018-12-07,19:19:26,Dinner,BK,"[('Pasta', 8), ('Shrimp', 9), ('Salmon', 4)]",870.0,-37.8104197,145.0104734,0,3.79,10.672126470653964
ORDI10922,2018-05-03,12:03:22,Lunch,NS,"[('Fries', 6), ('Burger', 5), ('Salad', 6), ('Steak', 4)]",510.2,-37.8216333,144.9531391,0,9.598,14.6878752
ORDZ09419,2018-03-29,10:52:23,Breakfast,NS,"[('Eggs', 6), ('Cereal', 2), ('Pancake', 9)]",392.25,-37.8068421,144.9542196,0,8.233,13.3730054
