order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY03390,2018-09-07,16:16:54,Dinner,TP,"[('Pasta', 5), ('Salmon', 6)]",383.5,-37.8176138,144.9730313,0,8.117,12.5484445
ORDZ03106,2018-05-22,12:33:48,Lunch,NS,"[('Chicken', 7), ('Steak', 7)]",539.0,-37.8179488,144.9905544,0,9.326,15.3401362
ORDB03867,2018-02-20,09:31:16,Breakfast,TP,"[('Pancake', 4), ('Cereal', 6), ('Coffee', 7)]",275.5,-37.8025333,144.954166,0,9.707,11.8428104
ORDK10766,2018-05-02,11:53:14,Breakfast,BK,"[('Coffee', 4), ('Eggs', 1), ('Cereal', 1), ('Pancake', 7)]",242.75,-37.8093223,144.9730396,0,6.642,11.950382
ORDB09110,2018-06-24,13:44:47,Lunch,TP,"[('Fries', 6), ('Chicken', 8), ('Steak', 1), ('Burger', 1), ('Salad', 8)]",541.6,-37.8252403,144.982747,0,8.971,13.543082
ORDX01513,2018-05-25,12:43:56,Lunch,BK,"[('Fries', 6), ('Chicken', 1), ('Steak', 9), ('Burger', 2), ('Salad', 4)]",639.8,-37.7980831,144.9875429,0,6.412,12.1595822
ORDB07125,2018-03-15,10:21:58,Breakfast,TP,"[('Cereal', 9), ('Pancake', 10)]",431.5,-37.8130849,144.9670666,0,8.341,10.595469
ORDC01855,2018-02-20,09:31:16,Breakfast,NS,"[('Pancake', 4), ('Cereal', 6), ('Coffee', 5), ('Eggs', 10)]",480.5,-37.823695,144.9672159,0,9.095,13.8803072
ORDY03058,2018-06-01,12:54:05,Lunch,TP,"[('Salad', 2), ('Fries', 3), ('Steak', 7), ('Chicken', 6), ('Burger', 10)]",887.4,-37.7949801,144.9309314,0,11.848,14.7715361
ORDA01260,2018-10-14,17:27:53,Dinner,BK,"[('Fish&Chips', 10), ('Shrimp', 10)]",890.0,-37.8163858,144.9911876,0,5.446,14.8076289
ORDX01349,2018-08-11,15:16:03,Lunch,BK,"[('Burger', 10), ('Fries', 10), ('Chicken', 5), ('Salad', 9), ('Steak', 6)]",1014.8,-37.8189045,144.9527167,0,8.873,17.0235733
ORDK02542,2018-03-10,10:11:49,Breakfast,BK,"[('Cereal', 9), ('Eggs', 1), ('Coffee', 7), ('Pancake', 6)]",409.0,-37.8024459,144.9637374,0,7.755,14.9443552
ORDI00635,2018-05-20,12:33:48,Lunch,NS,"[('Fries', 10), ('Burger', 8), ('Salad', 10), ('Chicken', 6)]",732.0,-37.8173651,145.0162753,0,11.815,19.2532152
ORDB06248,2018-09-04,16:06:45,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 9), ('Salmon', 1)]",737.0,-37.8002551,144.9509615,0,10.117,14.3817457
ORDJ05902,2018-12-28,20:00:00,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 4), ('Salmon', 1)]",397.0,-37.8120494,144.970453,0,8.66,12.9505558
ORDB05708,2018-05-07,12:13:31,Lunch,TP,"[('Salad', 10), ('Fries', 6)]",244.0,-37.8097865,144.9318465,0,10.968,14.1772374
ORDJ03410,2018-09-15,16:27:02,Dinner,TP,"[('Pasta', 4), ('Shrimp', 4), ('Salmon', 1), ('Fish&Chips', 7)]",612.0,-37.8148583,144.9360023,0,10.551,16.3852791
ORDI01741,2018-04-17,11:22:49,Breakfast,NS,"[('Eggs', 9), ('Cereal', 8), ('Coffee', 3), ('Pancake', 5)]",509.75,-37.8116694,144.9647884,0,7.627,12.5620799
ORDK08695,2018-10-24,17:48:10,Dinner,BK,"[('Salmon', 4), ('Shrimp', 8), ('Pasta', 4), ('Fish&Chips', 1)]",741.0,-37.8194034,144.9631209,0,7.932,15.2607445
ORDB02625,2018-11-07,18:18:35,Dinner,TP,"[('Pasta', 8), ('Salmon', 5)]",425.0,-37.809293,144.9610516,0,8.602,12.5704573
ORDC03280,2018-01-28,08:50:42,Breakfast,NS,"[('Pancake', 5), ('Eggs', 9)]",319.25,-37.8103392,144.9375626,0,9.87,16.6553571
ORDJ05239,2018-10-17,17:38:01,Dinner,TP,"[('Pasta', 5), ('Salmon', 2), ('Shrimp', 8)]",651.5,-37.8017725,144.9508824,0,10.087,14.4842572
ORDI10660,2018-06-03,13:04:13,Lunch,NS,"[('Steak', 2), ('Salad', 8), ('Fries', 5), ('Chicken', 6)]",479.6,-37.8022631,144.9806327,0,7.108,14.744602
ORDJ03500,2018-12-28,20:00:00,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 5)]",499.0,-37.8117127,144.9716148,0,8.771,12.9589149
ORDC03341,2018-03-13,10:21:58,Breakfast,NS,"[('Cereal', 5), ('Eggs', 1), ('Pancake', 7)]",296.75,-37.8166413,145.0133787,0,11.156,16.3831695
ORDC08027,2018-09-13,16:27:02,Dinner,NS,"[('Shrimp', 6), ('Salmon', 6), ('Fish&Chips', 4), ('Pasta', 9)]",957.5,-37.8165069,144.9459417,0,9.287,14.9979269
ORDI07893,2018-05-05,12:03:22,Lunch,NS,"[('Fries', 1), ('Chicken', 1), ('Salad', 3)]",95.6,-37.8207808,144.9941131,0,9.775,16.8808962
ORDK01533,2018-10-25,17:48:10,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 10)]",555.0,-37.8204441,144.9662661,0,7.959,14.8172877
ORDA09528,2018-12-11,19:29:34,Dinner,BK,"[('Shrimp', 6), ('Pasta', 6)]",489.0,-37.8255903,144.9455491,0,9.642,16.2984751
ORDY00132,2018-04-29,11:53:14,Breakfast,TP,"[('Coffee', 10), ('Cereal', 9), ('Eggs', 7)]",418.0,-37.814368,144.9774963,0,8.769,12.6515558
ORDX06314,2018-08-20,15:36:20,Lunch,BK,"[('Fries', 6), ('Burger', 3), ('Steak', 10)]",615.0,-37.8083307,144.9409115,0,9.907,16.1040768
ORDY03940,2018-05-12,12:13:31,Lunch,TP,"[('Fries', 7), ('Salad', 3), ('Steak', 4), ('Chicken', 9), ('Burger', 2)]",665.6,-37.8016608,144.9623741,0,9.576,13.7497771
ORDA10340,2018-08-27,15:56:37,Lunch,BK,"[('Salad', 1), ('Fries', 3), ('Steak', 4), ('Chicken', 8)]",489.2,-37.8046514,144.9377347,0,10.141,16.2745878
ORDY10259,2018-12-25,19:49:51,Dinner,TP,"[('Pasta', 9), ('Salmon', 6)]",493.5,-37.8207729,144.945562,0,9.175,13.7263751
ORDY09501,2018-04-18,11:32:57,Breakfast,TP,"[('Eggs', 1), ('Pancake', 10), ('Coffee', 10)]",339.5,-37.8175358,144.9683719,0,8.034,10.8658914
ORDK09410,2018-07-11,14:15:12,Lunch,BK,"[('Fries', 2), ('Burger', 4)]",148.0,-37.8186647,145.0003489,0,4.848,10.5760429
ORDZ04928,2018-12-02,19:09:17,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 10), ('Salmon', 5), ('Shrimp', 2)]",745.5,-37.8153974,144.9665041,0,8.071,15.7383095
ORDC04894,2018-03-23,10:42:15,Breakfast,NS,"[('Pancake', 4), ('Cereal', 2), ('Eggs', 6)]",271.0,-37.8205669,144.9850238,0,9.203,14.6833734
ORDK02762,2018-08-25,15:46:28,Lunch,BK,"[('Burger', 3), ('Fries', 7), ('Chicken', 5)]",337.0,-37.8181208,144.9693491,0,7.607,15.5338974
ORDY00143,2018-04-06,11:02:32,Breakfast,TP,"[('Eggs', 6), ('Pancake', 4)]",229.0,-37.8034957,144.9497343,0,9.907,12.1568227
ORDY04374,2018-02-23,09:41:24,Breakfast,TP,"[('Pancake', 10), ('Eggs', 10)]",462.5,-37.806496,144.9325212,0,10.961,13.7793115
ORDK09165,2018-07-15,14:25:21,Lunch,BK,"[('Fries', 6), ('Burger', 1), ('Salad', 4), ('Chicken', 3), ('Steak', 5)]",492.8,-37.8172158,144.9887299,0,5.851,13.5488925
ORDI04858,2018-12-18,19:39:43,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 1), ('Pasta', 6), ('Shrimp', 1)]",541.0,-37.8090248,144.9469103,0,9.031,14.9112457
ORDA07797,2018-08-05,15:05:54,Lunch,BK,"[('Burger', 10), ('Steak', 3)]",445.0,-37.8031375,144.9495303,0,8.74,16.6813726
ORDX09719,2018-03-08,10:11:49,Breakfast,BK,"[('Pancake', 3), ('Coffee', 10), ('Cereal', 7), ('Eggs', 6)]",426.75,-37.8187246,144.9837431,0,6.365,11.1248391
ORDJ02005,2018-04-04,11:02:32,Breakfast,TP,"[('Pancake', 8), ('Eggs', 2)]",238.0,-37.8157301,144.9791528,0,8.818,10.7136812
ORDX07594,2018-07-04,14:05:04,Lunch,BK,"[('Burger', 10), ('Fries', 2)]",334.0,-37.7990374,144.9357658,0,12.327,18.9478713
ORDK01069,2018-10-23,17:48:10,Dinner,BK,"[('Shrimp', 4), ('Pasta', 7)]",408.5,-37.8201226,144.9669896,0,7.839,15.4089914
ORDC04127,2018-03-19,10:32:06,Breakfast,NS,"[('Cereal', 8), ('Pancake', 8), ('Coffee', 6)]",407.0,-37.8135539,144.9806089,0,8.209,12.9381577
ORDI05274,2018-06-14,13:24:30,Lunch,NS,"[('Fries', 6), ('Chicken', 8)]",328.0,-37.7998087,144.9671663,0,6.512,12.245071
ORDI01502,2018-12-29,20:00:00,Dinner,NS,"[('Salmon', 3), ('Fish&Chips', 6), ('Shrimp', 1), ('Pasta', 6)]",552.0,-37.8161164,144.9383974,0,9.98,18.2429337
ORDB01762,2018-07-16,14:25:21,Lunch,TP,"[('Chicken', 4), ('Steak', 4), ('Burger', 6), ('Fries', 4), ('Salad', 3)]",593.6,-37.8219233,144.9539658,0,8.332,11.9548059
ORDA08069,2018-12-28,20:00:00,Dinner,BK,"[('Salmon', 9), ('Pasta', 6), ('Shrimp', 6)]",858.0,-37.8238195,144.9560591,0,8.756,15.8063679
ORDZ03701,2018-03-28,10:52:23,Breakfast,NS,"[('Cereal', 2), ('Coffee', 2), ('Eggs', 5)]",167.0,-37.8103038,144.9878581,0,8.463,13.282942
ORDC06916,2018-07-24,14:45:38,Lunch,NS,"[('Fries', 4), ('Steak', 9), ('Burger', 6)]",639.0,-37.8173559,145.0088037,0,10.791,16.3900298
ORDA06419,2018-08-23,15:46:28,Lunch,BK,"[('Burger', 5), ('Salad', 8), ('Steak', 4), ('Chicken', 10), ('Fries', 1)]",804.6,-37.823147,144.9882545,0,6.326,12.0832839
ORDX03544,2018-03-11,10:11:49,Breakfast,BK,"[('Cereal', 2), ('Coffee', 5), ('Pancake', 10), ('Eggs', 5)]",432.0,-37.8065787,144.9628691,0,7.452,15.0411815
ORDJ07488,2018-08-29,15:56:37,Lunch,TP,"[('Steak', 8), ('Fries', 10), ('Burger', 10)]",790.0,-37.8118683,144.9564998,0,8.632,11.645127
ORDC03557,2018-08-22,15:46:28,Lunch,NS,"[('Fries', 5), ('Burger', 9), ('Salad', 1), ('Chicken', 8)]",612.2,-37.8185906,144.9557414,0,9.036,14.1778749
ORDJ06703,2018-11-14,18:28:43,Dinner,TP,"[('Pasta', 4), ('Salmon', 4), ('Fish&Chips', 10), ('Shrimp', 4)]",840.0,-37.8009621,144.9628676,0,9.693,13.6210692
ORDK09795,2018-07-16,14:25:21,Lunch,BK,"[('Fries', 6), ('Burger', 4), ('Steak', 5)]",421.0,-37.8206574,144.9411965,0,9.906,15.6324481
ORDY06703,2018-05-29,12:54:05,Lunch,TP,"[('Chicken', 9), ('Salad', 8)]",425.6,-37.801524,144.9294124,0,13.513,15.981208
ORDX05644,2018-12-11,19:19:26,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 8), ('Salmon', 3)]",658.0,-37.8110061,144.9391056,0,9.803,16.8078121
ORDA00838,2018-05-11,12:13:31,Lunch,BK,"[('Steak', 9), ('Chicken', 6)]",597.0,-37.8250996,145.0100926,0,5.012,11.03026
ORDA03690,2018-08-20,15:36:20,Lunch,BK,"[('Burger', 4), ('Steak', 4), ('Chicken', 4), ('Fries', 1), ('Salad', 4)]",512.8,-37.8043283,144.9498942,0,8.713,15.0979746
ORDX05450,2018-04-30,11:53:14,Breakfast,BK,"[('Cereal', 1), ('Pancake', 5), ('Coffee', 5), ('Eggs', 4)]",267.75,-37.8185637,144.953432,0,8.835,13.6344394
ORDB02943,2018-01-30,08:50:42,Breakfast,TP,"[('Coffee', 2), ('Pancake', 8), ('Cereal', 9)]",398.0,-37.8023916,144.9981578,0,11.585,14.0142964
ORDA05525,2018-04-03,11:02:32,Breakfast,BK,"[('Coffee', 7), ('Cereal', 9), ('Pancake', 6)]",387.0,-37.8121665,144.9880695,0,5.406,9.7751746
ORDI04440,2018-05-18,12:33:48,Lunch,NS,"[('Burger', 5), ('Salad', 10), ('Fries', 5)]",387.0,-37.814952,144.9450373,0,9.181,14.2700915
ORDI10746,2018-03-15,10:21:58,Breakfast,NS,"[('Coffee', 5), ('Cereal', 9), ('Eggs', 10), ('Pancake', 10)]",689.0,-37.8031708,144.9484204,0,8.504,12.9722496
ORDA06832,2018-05-07,12:03:22,Lunch,BK,"[('Fries', 4), ('Steak', 4), ('Chicken', 2), ('Salad', 3)]",343.6,-37.8070061,144.9550152,0,8.258,14.5052044
ORDJ06586,2018-09-20,16:37:10,Dinner,TP,"[('Salmon', 4), ('Pasta', 5), ('Shrimp', 9)]",787.5,-37.8248285,144.9296955,0,16.551,19.4456316
ORDK08327,2018-06-16,13:24:30,Lunch,BK,"[('Steak', 1), ('Salad', 3), ('Burger', 7), ('Chicken', 6)]",505.6,-37.8163229,145.0110807,0,3.978,12.2356313
ORDJ00581,2018-12-26,19:49:51,Dinner,TP,"[('Salmon', 7), ('Shrimp', 6)]",611.0,-37.8049802,144.9482313,0,9.794,13.4760319
ORDC06604,2018-10-30,17:58:18,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 1)]",202.5,-37.8197947,144.9731057,0,9.485,15.1937534
ORDZ03302,2018-04-29,11:53:14,Breakfast,NS,"[('Pancake', 8), ('Cereal', 5), ('Eggs', 7)]",453.0,-37.8155823,144.9867456,0,8.871,15.9664641
ORDX05714,2018-12-18,19:39:43,Dinner,BK,"[('Fish&Chips', 10), ('Salmon', 2), ('Pasta', 9), ('Shrimp', 7)]",1057.5,-37.8078839,144.9497582,0,8.773,15.4551153
ORDI08006,2018-02-01,09:00:50,Breakfast,NS,"[('Coffee', 3), ('Pancake', 3), ('Cereal', 7), ('Eggs', 9)]",440.25,-37.8059885,144.9570839,0,7.85,12.8721293
ORDA04890,2018-04-24,11:43:05,Breakfast,BK,"[('Cereal', 7), ('Coffee', 5)]",184.5,-37.818826,144.9531568,0,8.818,13.7971084
ORDK06355,2018-02-22,09:41:24,Breakfast,BK,"[('Cereal', 8), ('Coffee', 9), ('Eggs', 4)]",323.5,-37.8085645,144.956672,0,8.071,12.9503396
ORDJ06430,2018-07-16,14:25:21,Lunch,TP,"[('Steak', 8), ('Chicken', 1), ('Salad', 8), ('Burger', 9), ('Fries', 6)]",880.6,-37.8226356,144.9517932,0,8.525,11.979712
ORDC09536,2018-02-16,09:31:16,Breakfast,NS,"[('Coffee', 1), ('Pancake', 3), ('Eggs', 3)]",146.25,-37.8147677,144.9491348,0,9.769,14.3875697
ORDA10533,2018-08-05,15:05:54,Lunch,BK,"[('Fries', 5), ('Salad', 7)]",180.4,-37.8057114,144.9309004,0,10.484,19.2644014
ORDB09274,2018-03-04,10:01:41,Breakfast,TP,"[('Pancake', 2), ('Eggs', 1), ('Cereal', 6), ('Coffee', 6)]",241.5,-37.8108565,144.9631424,0,8.432,12.5458419
ORDC03939,2018-01-19,08:30:25,Breakfast,NS,"[('Cereal', 10), ('Coffee', 5), ('Pancake', 1), ('Eggs', 6)]",403.75,-37.8055815,144.9315268,0,10.253,15.4620494
ORDI00988,2018-07-23,14:45:38,Lunch,NS,"[('Chicken', 7), ('Fries', 8), ('Burger', 10), ('Salad', 8), ('Steak', 9)]",1172.6,-37.8243216,144.9515999,0,10.032,15.087298
ORDY07632,2018-02-10,09:10:59,Breakfast,TP,"[('Cereal', 9), ('Eggs', 8), ('Pancake', 5), ('Coffee', 10)]",561.25,-37.8087997,144.9660998,0,8.857,12.7590802
ORDC04733,2018-10-10,17:17:44,Dinner,NS,"[('Salmon', 10), ('Pasta', 5), ('Fish&Chips', 7)]",792.5,-37.8122698,144.9524175,0,8.591,14.2446087
ORDB02759,2018-01-29,08:50:42,Breakfast,TP,"[('Pancake', 4), ('Eggs', 8), ('Cereal', 7)]",420.0,-37.8030408,144.9679707,0,9.609,11.9148664
ORDB07504,2018-05-10,12:13:31,Lunch,TP,"[('Steak', 10), ('Burger', 8), ('Fries', 9), ('Chicken', 2), ('Salad', 2)]",904.4,-37.8171876,144.9675661,0,7.811,11.2247824
ORDJ09923,2018-09-13,16:27:02,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 5)]",480.0,-37.8009001,144.953532,0,9.89,13.4256038
ORDZ07471,2018-02-15,09:21:07,Breakfast,NS,"[('Coffee', 6), ('Eggs', 7), ('Cereal', 7)]",346.0,-37.811942,145.0039821,0,9.919,14.8491519
ORDJ03116,2018-02-08,09:10:59,Breakfast,TP,"[('Coffee', 8), ('Eggs', 4), ('Pancake', 1), ('Cereal', 4)]",256.25,-37.8224318,144.9790292,0,8.471,11.0560444
ORDA05122,2018-02-09,09:10:59,Breakfast,BK,"[('Coffee', 4), ('Eggs', 3), ('Cereal', 10)]",306.0,-37.8147538,144.968845,0,7.308,11.6927565
ORDK00821,2018-07-31,14:55:46,Lunch,BK,"[('Chicken', 5), ('Fries', 9), ('Salad', 5)]",354.0,-37.8137898,144.9830735,0,5.998,11.8464211
ORDX07908,2018-10-14,17:27:53,Dinner,BK,"[('Pasta', 3), ('Salmon', 4), ('Fish&Chips', 7), ('Shrimp', 7)]",869.5,-37.8060123,144.9560517,0,8.058,17.7561191
ORDX10190,2018-06-03,13:04:13,Lunch,BK,"[('Steak', 8), ('Fries', 7)]",444.0,-37.8164624,144.9710066,0,7.082,15.1501857
ORDI05727,2018-05-11,12:13:31,Lunch,NS,"[('Steak', 4), ('Salad', 5), ('Chicken', 8), ('Fries', 4)]",570.0,-37.8168807,144.9615079,0,8.507,14.0956767
ORDC05096,2018-11-17,18:38:52,Dinner,NS,"[('Shrimp', 1), ('Pasta', 1), ('Fish&Chips', 2), ('Salmon', 4)]",315.5,-37.8019749,144.9661071,0,6.616,14.4830239
ORDC00145,2018-12-14,19:29:34,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 10)]",480.0,-37.8146253,145.0132485,0,10.92,17.3299877
ORDX07280,2018-05-15,12:23:39,Lunch,BK,"[('Fries', 2), ('Steak', 7), ('Burger', 7), ('Chicken', 8), ('Salad', 10)]",984.0,-37.8189646,144.9618548,0,7.949,13.7934952
ORDK10428,2018-06-24,13:44:47,Lunch,BK,"[('Fries', 4), ('Salad', 8), ('Burger', 1), ('Chicken', 6), ('Steak', 2)]",498.6,-37.8248451,144.9828261,0,7.097,15.0420284
ORDB04294,2018-04-28,11:53:14,Breakfast,TP,"[('Cereal', 6), ('Pancake', 3)]",198.75,-37.8160869,144.9633195,0,7.87,12.2158766
ORDJ03299,2018-11-11,18:28:43,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 7)]",532.0,-37.8152075,144.9449512,0,9.569,15.2974085
ORDC05700,2018-12-11,19:29:34,Dinner,NS,"[('Salmon', 6), ('Pasta', 10), ('Fish&Chips', 4), ('Shrimp', 1)]",715.0,-37.8200366,144.9505454,0,9.523,15.2294804
ORDI04721,2018-07-12,14:25:21,Lunch,NS,"[('Fries', 4), ('Salad', 4), ('Burger', 8)]",364.8,-37.8275615,144.9828777,0,9.753,15.1692749
ORDX05241,2018-05-26,12:43:56,Lunch,BK,"[('Fries', 5), ('Chicken', 1)]",92.0,-37.8006905,145.0096988,0,4.62,12.6766538
ORDJ02212,2018-04-06,11:02:32,Breakfast,TP,"[('Cereal', 1), ('Pancake', 9)]",239.25,-37.8124004,144.965599,0,8.361,11.060151
ORDK09164,2018-02-20,09:31:16,Breakfast,BK,"[('Cereal', 5), ('Pancake', 10), ('Eggs', 3), ('Coffee', 2)]",428.5,-37.8204972,144.9567089,0,8.437,13.3594836
ORDZ10538,2018-08-10,15:16:03,Lunch,NS,"[('Fries', 1), ('Burger', 1), ('Steak', 1), ('Salad', 2)]",122.4,-37.8121425,144.9739206,0,7.619,12.9578165
ORDA01099,2018-07-11,14:15:12,Lunch,BK,"[('Salad', 3), ('Steak', 6)]",321.6,-37.8289044,144.9866979,0,8.439,14.5697139
ORDY01366,2018-08-18,15:36:20,Lunch,TP,"[('Steak', 2), ('Salad', 1), ('Fries', 5), ('Chicken', 8)]",423.2,-37.8104071,145.0028062,0,11.323,15.6497628
ORDK00701,2018-05-04,12:03:22,Lunch,BK,"[('Steak', 8), ('Salad', 1)]",377.2,-37.7999204,144.934833,0,12.252,18.7685895
ORDI08968,2018-06-02,13:04:13,Lunch,NS,"[('Steak', 6), ('Burger', 10), ('Salad', 8)]",717.6,-37.8164954,144.9702995,0,8.067,16.0328949
ORDZ06966,2018-12-25,19:49:51,Dinner,NS,"[('Pasta', 4), ('Shrimp', 4)]",326.0,-37.8207729,144.945562,0,9.885,15.2485596
ORDI08578,2018-12-10,19:19:26,Dinner,NS,"[('Salmon', 4), ('Shrimp', 3), ('Fish&Chips', 8)]",606.0,-37.8251775,144.9460601,0,10.343,16.6389348
ORDI03242,2018-12-01,19:09:17,Dinner,NS,"[('Salmon', 8), ('Pasta', 9)]",575.5,-37.8271503,144.9614665,0,10.023,18.3976868
ORDI09941,2018-06-20,13:34:38,Lunch,NS,"[('Salad', 7), ('Steak', 1), ('Burger', 7), ('Chicken', 2)]",446.4,-37.8164447,144.9458051,0,9.286,14.924579
ORDB00267,2018-08-28,15:56:37,Lunch,TP,"[('Burger', 6), ('Salad', 2), ('Chicken', 5), ('Fries', 9), ('Steak', 2)]",578.4,-37.8221065,144.9543077,0,8.357,11.7234026
ORDA04892,2018-07-12,14:15:12,Lunch,BK,"[('Salad', 7), ('Burger', 6), ('Fries', 8), ('Steak', 9), ('Chicken', 10)]",1127.4,-37.8168733,145.0072661,0,4.018,10.0281424
ORDY04419,2018-05-18,12:33:48,Lunch,TP,"[('Chicken', 9), ('Salad', 5), ('Burger', 10)]",684.0,-37.8009705,144.9567062,0,9.624,12.7753625
ORDA04033,2018-07-13,14:25:21,Lunch,BK,"[('Fries', 9), ('Steak', 9)]",513.0,-37.8244736,144.9781163,0,7.489,13.156508
ORDX05620,2018-06-06,13:04:13,Lunch,BK,"[('Burger', 1), ('Chicken', 6), ('Salad', 2)]",257.4,-37.802954,144.9359682,0,10.341,16.1811413
ORDB07201,2018-05-20,12:33:48,Lunch,TP,"[('Fries', 9), ('Burger', 5), ('Salad', 8), ('Chicken', 5), ('Steak', 7)]",875.6,-37.7991687,144.9729061,0,10.235,15.1940972
ORDA01346,2018-04-14,11:22:49,Breakfast,BK,"[('Pancake', 4), ('Cereal', 10), ('Eggs', 2)]",351.0,-37.8179899,144.9941126,0,5.303,12.2695816
ORDK09455,2018-03-17,10:21:58,Breakfast,BK,"[('Pancake', 8), ('Eggs', 1), ('Cereal', 8), ('Coffee', 4)]",414.0,-37.8206442,144.9833394,0,6.524,14.1006456
ORDZ02908,2018-06-16,13:24:30,Lunch,NS,"[('Steak', 3), ('Salad', 6), ('Burger', 9), ('Chicken', 9), ('Fries', 8)]",901.2,-37.8128426,145.0105729,0,10.63,18.3080708
ORDA09155,2018-05-03,12:03:22,Lunch,BK,"[('Burger', 9), ('Fries', 1), ('Chicken', 2), ('Salad', 3), ('Steak', 10)]",856.6,-37.8204191,144.926592,0,11.418,17.7807672
ORDC10576,2018-10-04,17:07:36,Dinner,NS,"[('Shrimp', 8), ('Pasta', 5)]",569.5,-37.8208689,144.9671895,0,8.823,14.9459487
ORDK10846,2018-11-29,18:59:09,Dinner,BK,"[('Salmon', 2), ('Shrimp', 7)]",460.0,-37.8178933,144.9513009,0,9.092,16.3190627
ORDC02937,2018-07-28,14:55:46,Lunch,NS,"[('Fries', 3), ('Salad', 8), ('Burger', 3), ('Chicken', 5), ('Steak', 4)]",606.6,-37.809935,144.9584805,0,7.955,15.692221
ORDK09091,2018-07-31,14:55:46,Lunch,BK,"[('Salad', 4), ('Chicken', 4), ('Steak', 2), ('Fries', 9)]",394.8,-37.8153034,144.9339652,0,10.339,16.2879863
ORDI01781,2018-05-05,12:03:22,Lunch,NS,"[('Steak', 10), ('Salad', 7), ('Fries', 8), ('Chicken', 9)]",954.4,-37.811512,145.0098666,0,10.314,17.5899589
ORDA04973,2018-04-06,11:02:32,Breakfast,BK,"[('Cereal', 4), ('Pancake', 4), ('Eggs', 9)]",379.0,-37.8178652,144.9663478,0,7.525,12.6305711
ORDJ05987,2018-04-10,11:12:40,Breakfast,TP,"[('Pancake', 7), ('Eggs', 1), ('Cereal', 10)]",401.75,-37.8205606,144.9669005,0,7.527,10.6161084
ORDX07673,2018-07-04,14:05:04,Lunch,BK,"[('Steak', 5), ('Fries', 2), ('Chicken', 1), ('Salad', 2)]",315.4,-37.8228858,145.010151,0,4.737,11.0523816
ORDY09638,2018-11-16,18:38:52,Dinner,TP,"[('Pasta', 1), ('Salmon', 4)]",191.5,-37.8186716,144.9612817,0,7.744,12.5347766
ORDK05940,2018-04-24,11:43:05,Breakfast,BK,"[('Cereal', 6), ('Coffee', 3), ('Eggs', 3), ('Pancake', 8)]",408.5,-37.8188348,144.953282,0,8.801,13.5682426
ORDJ01047,2018-12-21,19:39:43,Dinner,TP,"[('Salmon', 6), ('Pasta', 10)]",521.0,-37.8146711,144.9376032,0,10.365,14.6705598
ORDJ06448,2018-10-25,17:48:10,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 3), ('Salmon', 3), ('Pasta', 9)]",777.5,-37.8190847,144.963387,0,7.983,12.339597
ORDC09634,2018-10-25,17:48:10,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 4), ('Salmon', 9)]",1049.0,-37.8040745,144.9682994,0,6.585,12.7920482
ORDB01474,2018-09-06,16:16:54,Dinner,TP,"[('Salmon', 5), ('Fish&Chips', 1), ('Pasta', 4), ('Shrimp', 2)]",458.0,-37.8079991,144.9732055,0,9.231,12.5289549
ORDY03784,2018-05-13,12:23:39,Lunch,TP,"[('Burger', 7), ('Salad', 8), ('Steak', 9), ('Chicken', 10), ('Fries', 9)]",1187.6,-37.8040911,144.9619114,0,9.294,14.1134135
ORDB05047,2018-02-16,09:31:16,Breakfast,TP,"[('Cereal', 1), ('Eggs', 7), ('Coffee', 9), ('Pancake', 2)]",291.0,-37.8041733,144.9501706,0,10.036,12.865634
ORDX05416,2018-07-02,14:05:04,Lunch,BK,"[('Chicken', 2), ('Fries', 4), ('Burger', 10)]",422.0,-37.8095201,144.9639661,0,7.368,13.0727387
ORDZ05032,2018-02-27,09:51:32,Breakfast,NS,"[('Eggs', 5), ('Pancake', 5)]",231.25,-37.810344,144.9777546,0,7.845,12.2377475
ORDI05642,2018-05-06,12:03:22,Lunch,NS,"[('Fries', 4), ('Chicken', 3)]",144.0,-37.8087321,144.9473669,0,8.88,16.3581329
ORDA06275,2018-11-23,18:49:00,Dinner,BK,"[('Salmon', 5), ('Shrimp', 8), ('Pasta', 1)]",664.5,-37.8260228,145.0010929,0,5.47,12.2828637
ORDB02394,2018-08-27,15:56:37,Lunch,TP,"[('Burger', 10), ('Salad', 6)]",413.2,-37.8191269,144.9542043,0,8.398,11.4269187
ORDJ01878,2018-09-15,16:27:02,Dinner,TP,"[('Pasta', 5), ('Salmon', 5), ('Shrimp', 9), ('Fish&Chips', 9)]",1143.5,-37.8155397,144.973457,0,8.325,13.7358068
